id,title,link,published,summary
https://www.hamshahrionline.ir/news/777585/%D9%87%D8%B4%D8%AF%D8%A7%D8%B1-%D8%AC%D8%AF%DB%8C-%D9%88%D8%B2%DB%8C%D8%B1-%DA%A9%D8%B4%D9%88%D8%B1-%D8%A8%D9%87-%D9%85%D8%B1%D9%88%D8%AC%DB%8C%D9%86-%D8%A8%D8%B1%D9%87%D9%86%DA%AF%DB%8C-%D8%A8%D8%B1%D8%AE%D9%88%D8%B1%D8%AF-%D9%85%DB%8C-%DA%A9%D9%86%DB%8C%D9%85-%D8%A7%D8%B2-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D8%B1%DB%8C%D8%B2%DB%8C,هشدار جدی وزیر کشور به مروجین برهنگی ؛ برخورد می‌کنیم | از برنامه‌ریزی تروریست‌ها برای محرم جلوگیری شد,https://www.hamshahrionline.ir/news/777585/%D9%87%D8%B4%D8%AF%D8%A7%D8%B1-%D8%AC%D8%AF%DB%8C-%D9%88%D8%B2%DB%8C%D8%B1-%DA%A9%D8%B4%D9%88%D8%B1-%D8%A8%D9%87-%D9%85%D8%B1%D9%88%D8%AC%DB%8C%D9%86-%D8%A8%D8%B1%D9%87%D9%86%DA%AF%DB%8C-%D8%A8%D8%B1%D8%AE%D9%88%D8%B1%D8%AF-%D9%85%DB%8C-%DA%A9%D9%86%DB%8C%D9%85-%D8%A7%D8%B2-%D8%A8%D8%B1%D9%86%D8%A7%D9%85%D9%87-%D8%B1%DB%8C%D8%B2%DB%8C,"Wed, 02 Aug 2023 09:56:00 GMT",وزیر کشور گفت: با عاملین ترویج برهنگی برخورد می‌شود. همه باید این هنجارها را رعایت کنند و کسی برای تئوریزه کردن برهنگی و تقویت کسانی که ترویج برهنگی می‌کنند، تلاش نکند.
https://www.hamshahrionline.ir/photo/777595/%D8%AA%D8%B5%D8%A7%D9%88%DB%8C%D8%B1-%D8%AD%D8%A7%D8%B4%DB%8C%D9%87-%D8%AC%D9%84%D8%B3%D9%87-%D9%87%DB%8C%D8%A7%D8%AA-%D8%AF%D9%88%D9%84%D8%AA,تصاویر حاشیه جلسه هیات دولت,https://www.hamshahrionline.ir/photo/777595/%D8%AA%D8%B5%D8%A7%D9%88%DB%8C%D8%B1-%D8%AD%D8%A7%D8%B4%DB%8C%D9%87-%D8%AC%D9%84%D8%B3%D9%87-%D9%87%DB%8C%D8%A7%D8%AA-%D8%AF%D9%88%D9%84%D8%AA,"Wed, 02 Aug 2023 09:53:25 GMT",اعضای هیات دولت پس از جلسه امروز هیات دولت در جمع خبرنگاران حضور یافتند.
https://www.hamshahrionline.ir/news/777593/%D8%A7%D9%81%D8%B2%D8%A7%DB%8C%D8%B4-%D9%82%DB%8C%D9%85%D8%AA-%D9%86%D8%A7%D9%86-%D8%B5%D8%AD%D8%AA-%D9%86%D8%AF%D8%A7%D8%B1%D8%AF,افزایش قیمت نان صحت ندارد,https://www.hamshahrionline.ir/news/777593/%D8%A7%D9%81%D8%B2%D8%A7%DB%8C%D8%B4-%D9%82%DB%8C%D9%85%D8%AA-%D9%86%D8%A7%D9%86-%D8%B5%D8%AD%D8%AA-%D9%86%D8%AF%D8%A7%D8%B1%D8%AF,"Wed, 02 Aug 2023 09:44:29 GMT",وزیر کشور درباره برخی شایعات پیرامون افزایش قیمت نان در برخی استان‌ها گفت: در دولت چیزی با عنوان افزایش قیمت نان نداشتیم.
https://www.hamshahrionline.ir/news/777468/%D9%86%D9%85%D8%A7%DB%8C%D8%B4-%D9%82%D8%AF%D8%B1%D8%AA-%D9%88-%DA%A9%DB%8C%D9%81%DB%8C%D8%AA-%D8%B1%D9%88%D9%86%DB%8C%DA%A9%D8%B3-%D8%AF%D8%B1-%D9%86%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87-%D8%B5%D9%86%D8%B9%D8%AA-%D8%B3%D8%A7%D8%AE%D8%AA%D9%85%D8%A7%D9%86-1402-%D9%86%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87,نمایش قدرت و کیفیت رونیکس در نمایشگاه صنعت ساختمان 1402| نمایشگاه بین‌المللی صنعت ساختمان تهران فردا آغاز می‌شود,https://www.hamshahrionline.ir/news/777468/%D9%86%D9%85%D8%A7%DB%8C%D8%B4-%D9%82%D8%AF%D8%B1%D8%AA-%D9%88-%DA%A9%DB%8C%D9%81%DB%8C%D8%AA-%D8%B1%D9%88%D9%86%DB%8C%DA%A9%D8%B3-%D8%AF%D8%B1-%D9%86%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87-%D8%B5%D9%86%D8%B9%D8%AA-%D8%B3%D8%A7%D8%AE%D8%AA%D9%85%D8%A7%D9%86-1402-%D9%86%D9%85%D8%A7%DB%8C%D8%B4%DA%AF%D8%A7%D9%87,"Wed, 02 Aug 2023 09:41:47 GMT",بیست‌وسومین دوره نمایشگاه بین‌المللی صنعت ساختمان تهران از فردا ۱۲ مرداد ۱۴۰۲ در محل دائمی نمایشگاه‌های بین‌المللی تهران برگزار می‌شود.
https://www.hamshahrionline.ir/news/777590/%D8%AC%D9%86%D8%AA%DB%8C-%D9%85%D9%88%D8%A7%D9%81%D9%82%D8%AA-%D9%82%D9%88%D8%A7%D9%86%DB%8C%D9%86-%D8%A8%D8%A7-%D8%A7%D8%B3%D9%84%D8%A7%D9%85-%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE%DB%8C-%D9%85%D8%B1%D8%AF%D9%85-%D8%A7%D8%B3%D8%AA,جنتی: موافقت قوانین با اسلام خواست تاریخی مردم است,https://www.hamshahrionline.ir/news/777590/%D8%AC%D9%86%D8%AA%DB%8C-%D9%85%D9%88%D8%A7%D9%81%D9%82%D8%AA-%D9%82%D9%88%D8%A7%D9%86%DB%8C%D9%86-%D8%A8%D8%A7-%D8%A7%D8%B3%D9%84%D8%A7%D9%85-%D8%AE%D9%88%D8%A7%D8%B3%D8%AA-%D8%AA%D8%A7%D8%B1%DB%8C%D8%AE%DB%8C-%D9%85%D8%B1%D8%AF%D9%85-%D8%A7%D8%B3%D8%AA,"Wed, 02 Aug 2023 09:35:33 GMT",دبیر شورای نگهبان گفت: موافقت قوانین با اسلام خواست تاریخی مردم ایران است.
https://www.hamshahrionline.ir/news/777587/%D8%AE%D8%A8%D8%B1%D8%AE%D9%88%D8%B4-%D9%88%D8%B2%DB%8C%D8%B1-%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF-%D8%A7%D8%B2-%D9%85%D8%B0%D8%A7%DA%A9%D8%B1%D8%A7%D8%AA-%D8%AE%D9%88%D8%A8-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%A2%D8%B2%D8%A7%D8%AF%D8%B3%D8%A7%D8%B2%DB%8C-%D9%BE%D9%88%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D9%84%D9%88%DA%A9%D9%87,خبرخوش وزیر اقتصاد از مذاکرات خوب برای آزادسازی پول‌های بلوکه شده ایران در کره جنوبی,https://www.hamshahrionline.ir/news/777587/%D8%AE%D8%A8%D8%B1%D8%AE%D9%88%D8%B4-%D9%88%D8%B2%DB%8C%D8%B1-%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF-%D8%A7%D8%B2-%D9%85%D8%B0%D8%A7%DA%A9%D8%B1%D8%A7%D8%AA-%D8%AE%D9%88%D8%A8-%D8%A8%D8%B1%D8%A7%DB%8C-%D8%A2%D8%B2%D8%A7%D8%AF%D8%B3%D8%A7%D8%B2%DB%8C-%D9%BE%D9%88%D9%84-%D9%87%D8%A7%DB%8C-%D8%A8%D9%84%D9%88%DA%A9%D9%87,"Wed, 02 Aug 2023 09:27:22 GMT",وزیر امور اقتصادی و دارایی گفت: مذاکرات بسیار خوب و سازنده ای برای آزادسازی پول های بلوکه شده ایران در کره جنوبی انجام شده است.
https://www.hamshahrionline.ir/news/777571/%D8%A8%D8%A8%DB%8C%D9%86%DB%8C%D8%AF-%D8%AA%D8%A7%DA%A9%D8%B3%DB%8C-%D9%88-%D8%A7%D8%AA%D9%88%D8%A8%D9%88%D8%B3-%D8%A8%D8%B1%D9%82%DB%8C-%D8%AF%D8%B1-%D8%B1%D8%A7%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86-%D8%AA%D9%88%D8%B6%DB%8C%D8%AD%D8%A7%D8%AA-%D9%85%D9%87%D9%85-%D8%B4%D9%87%D8%B1%D8%AF%D8%A7%D8%B1,ببینید | تاکسی و اتوبوس برقی در راه تهران | توضیحات مهم شهردار,https://www.hamshahrionline.ir/news/777571/%D8%A8%D8%A8%DB%8C%D9%86%DB%8C%D8%AF-%D8%AA%D8%A7%DA%A9%D8%B3%DB%8C-%D9%88-%D8%A7%D8%AA%D9%88%D8%A8%D9%88%D8%B3-%D8%A8%D8%B1%D9%82%DB%8C-%D8%AF%D8%B1-%D8%B1%D8%A7%D9%87-%D8%AA%D9%87%D8%B1%D8%A7%D9%86-%D8%AA%D9%88%D8%B6%DB%8C%D8%AD%D8%A7%D8%AA-%D9%85%D9%87%D9%85-%D8%B4%D9%87%D8%B1%D8%AF%D8%A7%D8%B1,"Wed, 02 Aug 2023 09:24:28 GMT",زاکانی گفت: هرهفته با وزیر صمت در خصوص واردات خودروهای عمومی برقی جلسه داریم. قرار است تعدادی تاکسی و اتوبوس وارد شود. تعداد مورد توافق را از وزیر صمت سوال کنید.
https://www.hamshahrionline.ir/news/777576/%D8%A8%D8%A8%DB%8C%D9%86%DB%8C%D8%AF-%D8%AE%D8%A7%D9%86%D8%AF%D9%88%D8%B2%DB%8C-%D8%A8%D8%A7%D9%86%DA%A9-%D9%85%D8%B4%D8%AA%D8%B1%DA%A9-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D9%88-%D8%B3%D9%88%D8%B1%DB%8C%D9%87-%D8%AA%D8%A3%D8%B3%DB%8C%D8%B3-%D8%B4%D8%AF%D9%87-%D8%A7%D8%B3%D8%AA,ببینید | خاندوزی: بانک مشترک ایران و سوریه تأسیس شده است,https://www.hamshahrionline.ir/news/777576/%D8%A8%D8%A8%DB%8C%D9%86%DB%8C%D8%AF-%D8%AE%D8%A7%D9%86%D8%AF%D9%88%D8%B2%DB%8C-%D8%A8%D8%A7%D9%86%DA%A9-%D9%85%D8%B4%D8%AA%D8%B1%DA%A9-%D8%A7%DB%8C%D8%B1%D8%A7%D9%86-%D9%88-%D8%B3%D9%88%D8%B1%DB%8C%D9%87-%D8%AA%D8%A3%D8%B3%DB%8C%D8%B3-%D8%B4%D8%AF%D9%87-%D8%A7%D8%B3%D8%AA,"Wed, 02 Aug 2023 09:22:41 GMT",سید احسان خاندوزی وزیر اقتصاد گفت: کنسرسیومی از ۳ شرکت بیمه ایرانی با شرکت بیمه سوری با سهم ۶۰ درصد ایران و ۴۰ درصد سوریه راه‌اندازی کرده‌اند.
https://www.hamshahrionline.ir/news/777582/%D8%AE%D8%A8%D8%B1-%D9%85%D9%87%D9%85-%D9%88%D8%B2%DB%8C%D8%B1-%DA%A9%D8%A7%D8%B1-%D8%AF%D8%B1%D8%A8%D8%A7%D8%B1%D9%87-%DB%8C%D8%A7%D8%B1%D8%A7%D9%86%D9%87-%D9%87%D8%A7-%D8%B1%D9%82%D9%85-%DB%8C%D8%A7%D8%B1%D8%A7%D9%86%D9%87-%D9%87%D8%A7-%D8%A8%DB%8C%D8%B4%D8%AA%D8%B1-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF,خبر مهم وزیر کار درباره یارانه‌ها | رقم یارانه‌ها بیشتر می شود؟,https://www.hamshahrionline.ir/news/777582/%D8%AE%D8%A8%D8%B1-%D9%85%D9%87%D9%85-%D9%88%D8%B2%DB%8C%D8%B1-%DA%A9%D8%A7%D8%B1-%D8%AF%D8%B1%D8%A8%D8%A7%D8%B1%D9%87-%DB%8C%D8%A7%D8%B1%D8%A7%D9%86%D9%87-%D9%87%D8%A7-%D8%B1%D9%82%D9%85-%DB%8C%D8%A7%D8%B1%D8%A7%D9%86%D9%87-%D9%87%D8%A7-%D8%A8%DB%8C%D8%B4%D8%AA%D8%B1-%D9%85%DB%8C-%D8%B4%D9%88%D8%AF,"Wed, 02 Aug 2023 09:21:52 GMT",وزیر کار گفت: بخشی از فقر مطلق با افزایش یارانه که در دستور کار دولت هست و اعلام می‌شود، کاهش می یابد.
https://www.hamshahrionline.ir/photo/777577/%D8%AA%D8%B5%D8%A7%D9%88%DB%8C%D8%B1-%D8%A7%DB%8C%D9%86-%D9%85%D8%B1%D8%AF-%D9%88-%D8%B2%D9%86-%D8%A8%DB%8C-%D8%AD%D8%AC%D8%A7%D8%A8-%D8%B9%D8%A7%D9%85%D9%84-%D8%B6%D8%B1%D8%A8-%D9%88-%D8%B4%D8%AA%D9%85-%D8%B2%D9%86-%D9%85%D8%AD%D8%AC%D8%A8%D9%87-%D8%AF%D8%B1-%D8%A8%D8%A7%D8%BA,تصاویر | این مرد و زن بی‌حجاب عامل ضرب و شتم زن محجبه در باغ نارنجستان بودند,https://www.hamshahrionline.ir/photo/777577/%D8%AA%D8%B5%D8%A7%D9%88%DB%8C%D8%B1-%D8%A7%DB%8C%D9%86-%D9%85%D8%B1%D8%AF-%D9%88-%D8%B2%D9%86-%D8%A8%DB%8C-%D8%AD%D8%AC%D8%A7%D8%A8-%D8%B9%D8%A7%D9%85%D9%84-%D8%B6%D8%B1%D8%A8-%D9%88-%D8%B4%D8%AA%D9%85-%D8%B2%D9%86-%D9%85%D8%AD%D8%AC%D8%A8%D9%87-%D8%AF%D8%B1-%D8%A8%D8%A7%D8%BA,"Wed, 02 Aug 2023 09:20:26 GMT","در پی انتشار کلیپی در فضای مجازی مبنی بر ضرب و شتم یکی از آمرین به معروف در مجموعه ""نارنجستان قوام"" شیراز، پیگیری موضوع به صورت ویژه در دستور کار پلیس قرار گرفت."
